<doc id="fb_17560806_LeopoldW" delinquent_sexes="male" title="Todesurteil Leopold W." attrs="word lemma pos vocab id">
<p id="fb_17560806_LeopoldW_p_0001">
Zumalen	zumal	KOUS	Duden	tu_63_xTok_000177
wider	wider	APPR	Duden	tu_63_xTok_000179
diesen	diese	PDAT	Duden	tu_63_xTok_000181
Delinquenten	Delinquent	NN	Duden	tu_63_xTok_000183
durch	durch	APPR	Duden	tu_63_xTok_000186
vielfältige	vielfältig	ADJA	Duden	tu_63_xTok_000188
sowol	sowohl	KON	Duden	tu_63_xTok_000191
hier	hier	ADV	Duden	tu_63_xTok_000193
als	als	KON	Duden	tu_63_xTok_000196
aus	aus	APPR	Duden	tu_63_xTok_000198
fremden	fremd	ADJA	Duden	tu_63_xTok_000200
Orten	Ort	NN	Duden	tu_63_xTok_000202
gerichtlich	gerichtlich	ADJD	Duden	tu_63_xTok_000204
erhobene	erheben	ADJA	Duden	tu_63_xTok_000206
und	und	KON	Duden	tu_63_xTok_000209
eingeholte	einholen	ADJA	Duden	tu_63_xTok_000211
Urkunden	Urkunde	NN	Duden	tu_63_xTok_000213
vorgekommen	vorkommen	VVPP	Duden	tu_63_xTok_000215
<g/>
,
daß	dass	KOUS	Duden	tu_63_xTok_000219
er	er	PPER	Duden	tu_63_xTok_000221
von	von	APPR	Duden	tu_63_xTok_000223
Jugend	Jugend	NN	Duden	tu_63_xTok_000225
auf	auf	APPO	Duden	tu_63_xTok_000227
dem	d	ART	Duden	tu_63_xTok_000229
Stehlen	stehlen	VVINF-NN	Duden	tu_63_xTok_000231
und	und	KON	Duden	tu_63_xTok_000234
Rauben	rauben	VVINF-NN	Duden	tu_63_xTok_000236
nachgegangen	nachgehen	VVPP	Duden	tu_63_xTok_000238
<g/>
,
und	und	KON	Duden	tu_63_xTok_000241
zwar	zwar	ADV	Duden	tu_63_xTok_000243
schon	schon	ADV	Duden	tu_63_xTok_000245
bey	bei	APPR	Duden	tu_63_xTok_000247
seinen	sein	PPOSAT	Duden	tu_63_xTok_000249
minderen	minder	ADJA	Duden	tu_63_xTok_000251
Jahren	Jahr	NN	Duden	tu_63_xTok_000253
zu	zu	APPR	Duden	tu_63_xTok_000255
wiederholten	wiederholt	ADJA	Duden	tu_63_xTok_000260
malen	Mal	NN	Duden	tu_63_xTok_000260c
einige	einige	PIAT	Duden	tu_63_xTok_000262
Schaaffe	Schaf	NN	Duden	tu_63_xTok_000264
auf	auf	APPR	Duden	tu_63_xTok_000268
der	d	ART	Duden	tu_63_xTok_000270
Weide	Weide	NN	Duden	tu_63_xTok_000272
zu	zu	APPR	Duden	tu_63_xTok_000274
Nieder=walsee	Niederwallsee	NE::top	oov	tu_63_xTok_000276
mit	mit	APPR	Duden	tu_63_xTok_000278
einem	ein	ART	Duden	tu_63_xTok_000280
stäts	stets	ADV	Duden	tu_63_xTok_000282
bey	bei	APPR	Duden	tu_63_xTok_000284
sich	sich	PRF	Duden	tu_63_xTok_000286
zu	zu	PTKZU	Duden	tu_63_xTok_000288
führen	führen	VVINF	Duden	tu_63_xTok_000290
gepflogenen	pflegen	ADJA	Duden	tu_63_xTok_000292
sehr	sehr	ADV	Duden	tu_63_xTok_000295
grossen	groß	ADJA	Duden	tu_63_xTok_000297
Hund	Hund	NN	Duden	tu_63_xTok_000299
zu	zu	APPR	Duden	tu_63_xTok_000301
Tod	Tod	NN	Duden	tu_63_xTok_000303
gehetzt	hetzen	VVPP	Duden	tu_63_xTok_000306
<g/>
,
sohin	sohin	ADV	Duden	tu_63_xTok_000310
diese	diese	PDAT	Duden	tu_63_xTok_000312
Schaafe	Schaf	NN	Duden	tu_63_xTok_000314
davon	davon	PTKVZ	Duden	tu_63_xTok_000316
geschleppet	davonschleppen	VVPP	Duden	tu_63_xTok_000318
<g/>
,
und	und	KON	Duden	tu_63_xTok_000322
lich	heimlich	ADJD	Duden	tu_63_xTok_000324
verzehret	verzehren	VVPP	Duden	tu_63_xTok_000328
